Table;Nom Technique;Nom Affiché;Avec Liste de Choix;Références
OSI_26_REN_01;lk_msdyn_pmcalendar_createdby;Calendriers PM (lk_msdyn_pmcalendar_createdby);Non;
OSI_26_REN_01;user_msdyn_entitylinkchatconfiguration;Configurations des conversations instantanées par liaison d’entité (user_msdyn_entitylinkchatconfiguration);Non;
OSI_26_REN_01;lk_msdyn_knowledgemanagementsetting_createdonbehalfby;Paramètres de gestion des connaissances (lk_msdyn_knowledgemanagementsetting_createdonbehalfby);Non;
OSI_26_REN_01;lk_cr446_essai_createdby;Essais (lk_cr446_essai_createdby);Non;
OSI_26_REN_01;lk_columnmapping_modifiedonbehalfby;Mappages de colonnes (lk_columnmapping_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_analysisresult_createdonbehalfby;Résultats d’analyse (lk_msdyn_analysisresult_createdonbehalfby);Non;
OSI_26_REN_01;lk_desktopflowbinary_createdby;Binaires de flux de bureau (lk_desktopflowbinary_createdby);Non;
OSI_26_REN_01;lk_msdyn_aibfeedbackloop_createdonbehalfby;AI Builder Feedback Loops (lk_msdyn_aibfeedbackloop_createdonbehalfby);Non;
OSI_26_REN_01;user_stagesolutionupload;StageSolutionUpload (user_stagesolutionupload);Non;
OSI_26_REN_01;lk_smallapp_cuvelezard_createdonbehalfby;Cuves Lézard (lk_smallapp_cuvelezard_createdonbehalfby);Non;
OSI_26_REN_01;user_flowmachinenetwork;Réseaux de machine de flux (user_flowmachinenetwork);Non;
OSI_26_REN_01;lk_msdyn_dataflowrefreshhistory_modifiedonbehalfby;DataflowRefreshHistories (lk_msdyn_dataflowrefreshhistory_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_knowledgeassetconfiguration_modifiedonbehalfby;Knowledge Assets with Configurations (lk_msdyn_knowledgeassetconfiguration_modifiedonbehalfby);Non;
OSI_26_REN_01;user_aipluginusersetting;AIPluginUserSetting (user_aipluginusersetting);Non;
OSI_26_REN_01;lk_attributeclusterconfig_createdby;Configurations de clusters d’attributs (lk_attributeclusterconfig_createdby);Non;
OSI_26_REN_01;fullname;Nom complet;Non;
OSI_26_REN_01;lk_businessunitbase_modifiedby;Divisions (lk_businessunitbase_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_flow_flowapproval_modifiedby;Approbations Flow (lk_msdyn_flow_flowapproval_modifiedby);Non;
OSI_26_REN_01;systemuser_appconfiginstance_modifiedby;Instance de configuration de l’application (systemuser_appconfiginstance_modifiedby);Non;
OSI_26_REN_01;lk_retentionconfig_modifiedonbehalfby;RetentionConfig (lk_retentionconfig_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_knowledgearticletemplate_modifiedonbehalfby;Modèles d’article de la base de connaissances (lk_msdyn_knowledgearticletemplate_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msfp_fileresponse_modifiedby;Réponses du fichier Customer Voice (lk_msfp_fileresponse_modifiedby);Non;
OSI_26_REN_01;lk_msfp_satisfactionmetric_createdby;Mesures de satisfaction Customer Voice (lk_msfp_satisfactionmetric_createdby);Non;
OSI_26_REN_01;lk_organizationdatasyncsubscriptionentity_modifiedonbehalfby;OrganizationDataSyncSubscriptionEntities (lk_organizationdatasyncsubscriptionentity_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_managedidentity_createdby;Managed Identities (lk_managedidentity_createdby);Non;
OSI_26_REN_01;lk_msdyn_flow_approval_modifiedonbehalfby;Approbations (lk_msdyn_flow_approval_modifiedonbehalfby);Non;
OSI_26_REN_01;user_connector;Connecteurs (user_connector);Non;
OSI_26_REN_01;msdyn_flow_basicapprovalmodelrelationship_systemuser;Données du modèle d'approbation de base (msdyn_flow_basicapprovalmodelrelationship_systemuser);Non;
OSI_26_REN_01;lk_indexedtrait_createdby;indexedtraits (lk_indexedtrait_createdby);Non;
OSI_26_REN_01;lk_msdyn_knowledgeconfiguration_createdby;Configurations des connaissances (lk_msdyn_knowledgeconfiguration_createdby);Non;
OSI_26_REN_01;lk_stagedattributelookupvalue_modifiedonbehalfby;Valeurs de recherche d’attribut échelonné (lk_stagedattributelookupvalue_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_flowcredentialapplication_createdby;Applications d’informations d’identification de flux (lk_flowcredentialapplication_createdby);Non;
OSI_26_REN_01;lk_sharedlinksetting_modifiedby;Paramètres de lien partagé (lk_sharedlinksetting_modifiedby);Non;
OSI_26_REN_01;lk_fxexpression_createdonbehalfby;FxExpressions (lk_fxexpression_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aitestrunbatch_modifiedby;AI Test Run Batch (lk_msdyn_aitestrunbatch_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_aibdatasetfile_modifiedonbehalfby;AI Builder Dataset Files (lk_msdyn_aibdatasetfile_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_mailmergetemplatebase_modifiedby;Modèles de publipostage (lk_mailmergetemplatebase_modifiedby);Non;
OSI_26_REN_01;lk_mcpserver_modifiedonbehalfby;MCPServers (lk_mcpserver_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_appnotification_createdonbehalfby;Notifications (lk_appnotification_createdonbehalfby);Non;
OSI_26_REN_01;user_unstructuredfilesearchentity;UnstructuredFileSearchEntity (user_unstructuredfilesearchentity);Non;
OSI_26_REN_01;lk_pluginpackage_modifiedby;Packages de plug-ins (lk_pluginpackage_modifiedby);Non;
OSI_26_REN_01;lk_unstructuredfilesearchrecordstatus_modifiedonbehalfby;UnstructuredFileSearchRecordStatus (lk_unstructuredfilesearchrecordstatus_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_pmview_createdby;Vues PM (lk_msdyn_pmview_createdby);Non;
OSI_26_REN_01;lk_taggedflowsession_createdby;Sessions de flux marquées (lk_taggedflowsession_createdby);Non;
OSI_26_REN_01;lk_msdyn_aiodimage_createdby;AI Object Detection Images (lk_msdyn_aiodimage_createdby);Non;
OSI_26_REN_01;lk_connector_modifiedby;Connecteurs (lk_connector_modifiedby);Non;
OSI_26_REN_01;lk_msfp_emailtemplate_modifiedonbehalfby;Modèles de courrier électronique de l'enquête Customer Voice (lk_msfp_emailtemplate_modifiedonbehalfby);Non;
OSI_26_REN_01;mspp_systemuser_mspp_weblink_modifiedby;Liens Web (mspp_systemuser_mspp_weblink_modifiedby);Non;
OSI_26_REN_01;lk_backgroundoperation_modifiedby;Background Operations (lk_backgroundoperation_modifiedby);Non;
OSI_26_REN_01;lk_cr83b_cr446_nouvelletables_modifiedby;Réception (lk_cr83b_cr446_nouvelletables_modifiedby);Non;
OSI_26_REN_01;lk_webwizard_createdonbehalfby;Assistants Web (lk_webwizard_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_dataflowconnectionreference_modifiedonbehalfby;Dataflow Connection References (lk_msdyn_dataflowconnectionreference_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_datalakeworkspacepermission_createdonbehalfby;Autorisations de l’espace de travail Data Lake (lk_datalakeworkspacepermission_createdonbehalfby);Non;
OSI_26_REN_01;lk_businessprocesslinkedartifact_modifiedonbehalfby;Business Process Linked Artifacts (lk_businessprocesslinkedartifact_modifiedonbehalfby);Non;
OSI_26_REN_01;user_msdyn_knowledgearticleimage;Images de l'article de la Base de connaissances (user_msdyn_knowledgearticleimage);Non;
OSI_26_REN_01;lk_msdyn_integratedsearchprovider_modifiedby;Moteurs de recherche intégrés (lk_msdyn_integratedsearchprovider_modifiedby);Non;
OSI_26_REN_01;user_fxexpression;FxExpressions (user_fxexpression);Non;
OSI_26_REN_01;user_letter;Lettres (user_letter);Non;
OSI_26_REN_01;lk_cr446_defaut_createdonbehalfby;Défauts (lk_cr446_defaut_createdonbehalfby);Non;
OSI_26_REN_01;user_mspcat_catalogsubmissionfiles;Fichiers d’envoi du catalogue (user_mspcat_catalogsubmissionfiles);Non;
OSI_26_REN_01;lk_mailboxtrackingfolder_createdonbehalfby;Dossiers de suivi automatique de la boîte aux lettres (lk_mailboxtrackingfolder_createdonbehalfby);Non;
OSI_26_REN_01;lk_organizationdatasyncsubscriptionentity_modifiedby;OrganizationDataSyncSubscriptionEntities (lk_organizationdatasyncsubscriptionentity_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_flow_approvalrequest_modifiedby;Demandes d'approbation (lk_msdyn_flow_approvalrequest_modifiedby);Non;
OSI_26_REN_01;lk_tag_createdby;Indicateurs (lk_tag_createdby);Non;
OSI_26_REN_01;lk_msdyn_qna_createdby;QnA (lk_msdyn_qna_createdby);Non;
OSI_26_REN_01;lk_position_createdby;Postes (lk_position_createdby);Non;
OSI_26_REN_01;lk_msdyn_schedule_modifiedonbehalfby;Generic refresh schedule (lk_msdyn_schedule_modifiedonbehalfby);Non;
OSI_26_REN_01;user_msdyn_knowledgemanagementsetting;Paramètres de gestion des connaissances (user_msdyn_knowledgemanagementsetting);Non;
OSI_26_REN_01;lk_mspcat_catalogsubmissionfiles_modifiedby;Fichiers d’envoi du catalogue (lk_mspcat_catalogsubmissionfiles_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_aievaluationconfiguration_createdby;AI Evaluation Configuration (lk_msdyn_aievaluationconfiguration_createdby);Non;
OSI_26_REN_01;lk_position_createdonbehalfby;Postes (lk_position_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_kalanguagesetting_createdby;Paramètres de langue de l’article de connaissances (lk_msdyn_kalanguagesetting_createdby);Non;
OSI_26_REN_01;lk_msdyn_aitemplate_modifiedby;AI Templates (lk_msdyn_aitemplate_modifiedby);Non;
OSI_26_REN_01;lk_businessprocess_createdby;Processus d’entreprise (lk_businessprocess_createdby);Non;
OSI_26_REN_01;AIPluginUserSetting_SystemUser_Syst;AIPluginUserSetting (AIPluginUserSetting_SystemUser_Syst);Non;
OSI_26_REN_01;user_workflowbinary;Fichiers binaires de workflow (user_workflowbinary);Non;
OSI_26_REN_01;lk_retentionoperationdetail_modifiedby;RetentionOperationDetail (lk_retentionoperationdetail_modifiedby);Non;
OSI_26_REN_01;lk_catalogassignment_createdby;Attributions du catalogue (lk_catalogassignment_createdby);Non;
OSI_26_REN_01;lk_flowmachine_modifiedby;Machines de flux (lk_flowmachine_modifiedby);Non;
OSI_26_REN_01;lk_flowrun_modifiedonbehalfby;Flow Runs (lk_flowrun_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_emailaddressconfiguration_createdonbehalfby;Configurations des adresses e-mail (lk_emailaddressconfiguration_createdonbehalfby);Non;
OSI_26_REN_01;user_msdyn_dataflowconnectionreference;Dataflow Connection References (user_msdyn_dataflowconnectionreference);Non;
OSI_26_REN_01;lk_audit_callinguserid;Audits (lk_audit_callinguserid);Non;
OSI_26_REN_01;lk_msdyn_aitemplate_modifiedonbehalfby;AI Templates (lk_msdyn_aitemplate_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_transformationparametermapping_modifiedonbehalfby;Mappages des paramètres de transformation (lk_transformationparametermapping_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_contactbase_modifiedby;Contacts (lk_contactbase_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_aiodtrainingboundingbox_createdby;AI Object Detection Bounding Boxes (lk_msdyn_aiodtrainingboundingbox_createdby);Non;
OSI_26_REN_01;lk_savingrule_createdby;Règles d’enregistrement (lk_savingrule_createdby);Non;
OSI_26_REN_01;lk_emailserverprofile_createdby;Profils du serveur de messagerie (lk_emailserverprofile_createdby);Non;
OSI_26_REN_01;lk_mainfewshot_modifiedby;MainFewShot (lk_mainfewshot_modifiedby);Non;
OSI_26_REN_01;user_msdyn_dataflowrefreshhistory;DataflowRefreshHistories (user_msdyn_dataflowrefreshhistory);Non;
OSI_26_REN_01;lk_userformbase_modifiedonbehalfby;Tableaux de bord utilisateur (lk_userformbase_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_teamtemplate_createdby;Modèles d'équipe (lk_teamtemplate_createdby);Non;
OSI_26_REN_01;lk_msdyn_aitestcaseinput_modifiedonbehalfby;AI Test Case Input (lk_msdyn_aitestcaseinput_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_organizationdatasyncfnostate_modifiedby;OrganizationDataSyncFnoStates (lk_organizationdatasyncfnostate_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_flow_flowapproval_createdonbehalfby;Approbations Flow (lk_msdyn_flow_flowapproval_createdonbehalfby);Non;
OSI_26_REN_01;SystemUser_ImportData;Données d'importation (SystemUser_ImportData);Non;
OSI_26_REN_01;lk_stagedviewattribute_createdby;Relations échelonnées (lk_stagedviewattribute_createdby);Non;
OSI_26_REN_01;lk_tag_modifiedby;Indicateurs (lk_tag_modifiedby);Non;
OSI_26_REN_01;systemuser_navigationsetting_modifiedonbehalfby;Paramètres de navigation (systemuser_navigationsetting_modifiedonbehalfby);Non;
OSI_26_REN_01;adx_inviteredemption_systemuser_createdonbehalfby;Utilisations d’invitation (adx_inviteredemption_systemuser_createdonbehalfby);Non;
OSI_26_REN_01;lk_appactionmigration_modifiedonbehalfby;Migrations d’action d’application (lk_appactionmigration_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aifptrainingdocument_createdonbehalfby;AI Form Processing Document (lk_msdyn_aifptrainingdocument_createdonbehalfby);Non;
OSI_26_REN_01;queue_primary_user;Files d'attente (queue_primary_user);Non;
OSI_26_REN_01;address2_line1;Autre rue 1;Non;
OSI_26_REN_01;lk_knowledgesourceprofile_createdby;Knowledge Source Profiles (lk_knowledgesourceprofile_createdby);Non;
OSI_26_REN_01;lk_sdkmessageprocessingstepimage_createdonbehalfby;Images de l'étape de traitement du message Sdk (lk_sdkmessageprocessingstepimage_createdonbehalfby);Non;
OSI_26_REN_01;lk_exportedexcel_createdby;Fichiers Excel exportés (lk_exportedexcel_createdby);Non;
OSI_26_REN_01;lk_msdyn_richtextfile_createdonbehalfby;Pièces jointes à texte enrichi (lk_msdyn_richtextfile_createdonbehalfby);Non;
OSI_26_REN_01;lk_powerpagesite_modifiedonbehalfby;Sites (lk_powerpagesite_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_knowledgeinteractioninsight_createdonbehalfby;Informations sur l’interaction de la base des connaissances (lk_msdyn_knowledgeinteractioninsight_createdonbehalfby);Non;
OSI_26_REN_01;lk_team_createdonbehalfby;Équipes (lk_team_createdonbehalfby);Non;
OSI_26_REN_01;address1_shippingmethodcode;Adresse 1 : Mode de livraison;Non;
OSI_26_REN_01;lk_msdyn_interimupdateknowledgearticle_createdby;Interim Update Knowledge Articles (lk_msdyn_interimupdateknowledgearticle_createdby);Non;
OSI_26_REN_01;user_dvfilesearch;DVFileSearches (user_dvfilesearch);Non;
OSI_26_REN_01;lk_processsession_modifiedby;Sessions de traitement (lk_processsession_modifiedby);Non;
OSI_26_REN_01;lk_copilotglossaryterm_createdby;CopilotGlossaryTerms (lk_copilotglossaryterm_createdby);Non;
OSI_26_REN_01;lk_cr446_cqfr_createdonbehalfby;CQFR (lk_cr446_cqfr_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aievent_modifiedby;AI Events (lk_msdyn_aievent_modifiedby);Non;
OSI_26_REN_01;lk_organizationdatasyncstate_createdby;OrganizationDataSyncStates (lk_organizationdatasyncstate_createdby);Non;
OSI_26_REN_01;lk_msdyn_slakpi_modifiedonbehalfby;Indicateurs de performances clés du contrat SLA (lk_msdyn_slakpi_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_customcontrol_createdby;Contrôles personnalisés (lk_customcontrol_createdby);Non;
OSI_26_REN_01;lk_customapirequestparameter_createdby;Paramètres de demande d’API personnalisée (lk_customapirequestparameter_createdby);Non;
OSI_26_REN_01;modifiedby_connection;Connexions (modifiedby_connection);Non;
OSI_26_REN_01;lk_msdyn_timelinepin_createdby;Épingles de la chronologie (lk_msdyn_timelinepin_createdby);Non;
OSI_26_REN_01;lk_teambase_administratorid;Équipes (lk_teambase_administratorid);Non;
OSI_26_REN_01;lk_publisheraddressbase_modifiedonbehalfby;Adresses de l’éditeur (lk_publisheraddressbase_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_appactionmigration_modifiedby;Migrations d’action d’application (lk_appactionmigration_modifiedby);Non;
OSI_26_REN_01;lk_sideloadedaiplugin_createdby;SideloadedAIPlugins (lk_sideloadedaiplugin_createdby);Non;
OSI_26_REN_01;lk_pluginassembly_createdonbehalfby;Assemblys du plug-in (lk_pluginassembly_createdonbehalfby);Non;
OSI_26_REN_01;user_flowmachineimageversion;Versions de l’image de machine de flux (user_flowmachineimageversion);Non;
OSI_26_REN_01;lk_card_modifiedby;Carte (lk_card_modifiedby);Non;
OSI_26_REN_01;lk_processstageparameter_modifiedby;ProcessStageParameters (lk_processstageparameter_modifiedby);Non;
OSI_26_REN_01;user_msdyn_kmfederatedsearchconfig;Fournisseurs de recherche (user_msdyn_kmfederatedsearchconfig);Non;
OSI_26_REN_01;processid;Processus (processid);Non;
OSI_26_REN_01;lk_privilegecheckerrun_modifiedby;Privilege Checker Runs (lk_privilegecheckerrun_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_federatedarticle_createdonbehalfby;Articles fédérés de la base de connaissances (lk_msdyn_federatedarticle_createdonbehalfby);Non;
OSI_26_REN_01;lk_mailmergetemplate_createdonbehalfby;Modèles de publipostage (lk_mailmergetemplate_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_dmssyncstatus_createdby;DMS Sync Status (lk_msdyn_dmssyncstatus_createdby);Non;
OSI_26_REN_01;lk_retentionfailuredetail_modifiedby;RetentionFailureDetail (lk_retentionfailuredetail_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_aibfile_createdonbehalfby;AI Builder Files (lk_msdyn_aibfile_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_analysiscomponent_createdby;Composants d’analyse (lk_msdyn_analysiscomponent_createdby);Non;
OSI_26_REN_01;lk_aiplugingovernance_modifiedby;AI Plugin Governance Entries (lk_aiplugingovernance_modifiedby);Non;
OSI_26_REN_01;user_msdyn_richtextfile;Pièces jointes à texte enrichi (user_msdyn_richtextfile);Non;
OSI_26_REN_01;user_msdyn_flow_approval;Approbations (user_msdyn_flow_approval);Non;
OSI_26_REN_01;lk_msfp_satisfactionmetric_modifiedby;Mesures de satisfaction Customer Voice (lk_msfp_satisfactionmetric_modifiedby);Non;
OSI_26_REN_01;lk_pluginpackage_createdby;Packages de plug-ins (lk_pluginpackage_createdby);Non;
OSI_26_REN_01;lk_businessprocesslinkedartifact_createdonbehalfby;Business Process Linked Artifacts (lk_businessprocesslinkedartifact_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_flow_awaitallapprovalmodel_createdonbehalfby;Modèles d'approbation Attendre tout (lk_msdyn_flow_awaitallapprovalmodel_createdonbehalfby);Non;
OSI_26_REN_01;lk_recurrencerulebase_createdonbehalfby;Règles de périodicité (lk_recurrencerulebase_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_pminferredtask_createdby;Tâches PM déduites (lk_msdyn_pminferredtask_createdby);Non;
OSI_26_REN_01;mspp_systemuser_mspp_webfile_modifiedby;Fichiers Web (mspp_systemuser_mspp_webfile_modifiedby);Non;
OSI_26_REN_01;lk_queue_createdonbehalfby;Files d'attente (lk_queue_createdonbehalfby);Non;
OSI_26_REN_01;lk_DisplayStringbase_createdby;Chaînes d'affichage (lk_DisplayStringbase_createdby);Non;
OSI_26_REN_01;lk_msdyn_aioptimizationprivatedata_modifiedby;AI Optimization Private Datas (lk_msdyn_aioptimizationprivatedata_modifiedby);Non;
OSI_26_REN_01;user_mailbox;Boîtes aux lettres (user_mailbox);Non;
OSI_26_REN_01;lk_msdyn_kbattachment_createdonbehalfby;Pièces jointes à l’article de base de connaissances (lk_msdyn_kbattachment_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aievent_createdonbehalfby;AI Events (lk_msdyn_aievent_createdonbehalfby);Non;
OSI_26_REN_01;isdisabled;OSI_01_REN_01_NCDSDSINM_16;Non;
OSI_26_REN_01;lk_synapselinkexternaltablestate_modifiedby;Synapse Link External Table States (lk_synapselinkexternaltablestate_modifiedby);Non;
OSI_26_REN_01;mspp_systemuser_mspp_webtemplate_modifiedby;Modèles Web (mspp_systemuser_mspp_webtemplate_modifiedby);Non;
OSI_26_REN_01;lk_componentchangesetversion_modifiedonbehalfby;Versions de l’ensemble de modifications du composant (lk_componentchangesetversion_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aioptimizationprivatedata_createdby;AI Optimization Private Datas (lk_msdyn_aioptimizationprivatedata_createdby);Non;
OSI_26_REN_01;lk_teammobileofflineprofilemembership_createdonbehalfby;TeamMobileOfflineProfileMemberships (lk_teammobileofflineprofilemembership_createdonbehalfby);Non;
OSI_26_REN_01;lk_lookupmapping_createdonbehalfby;Mappages de recherches (lk_lookupmapping_createdonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_aitestrunbatch_createdonbehalfby;AI Test Run Batch (lk_msdyn_aitestrunbatch_createdonbehalfby);Non;
OSI_26_REN_01;exchangerate;Taux de change;Non;
OSI_26_REN_01;lk_recyclebinconfig_createdonbehalfby;Configurations de restauration des enregistrements supprimés (lk_recyclebinconfig_createdonbehalfby);Non;
OSI_26_REN_01;lk_flowmachineimageversion_modifiedby;Versions de l’image de machine de flux (lk_flowmachineimageversion_modifiedby);Non;
OSI_26_REN_01;lk_accountbase_modifiedby;Comptes (lk_accountbase_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_solutionhealthrule_createdonbehalfby;Règles d’intégrité de la solution (lk_msdyn_solutionhealthrule_createdonbehalfby);Non;
OSI_26_REN_01;user_msdyn_slakpi;Indicateurs de performances clés du contrat SLA (user_msdyn_slakpi);Non;
OSI_26_REN_01;lk_approvalstageintelligent_createdonbehalfby;Approval Stage Intelligents (lk_approvalstageintelligent_createdonbehalfby);Non;
OSI_26_REN_01;user_mcptool;MCPTools (user_mcptool);Non;
OSI_26_REN_01;lk_stagesolutionupload_createdby;StageSolutionUpload (lk_stagesolutionupload_createdby);Non;
OSI_26_REN_01;user_msdyn_knowledgesearchfilter;Filtres de recherche de connaissances (user_msdyn_knowledgesearchfilter);Non;
OSI_26_REN_01;lk_dvfilesearchattribute_modifiedonbehalfby;DVFileSearchAttributes (lk_dvfilesearchattribute_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_msdyn_dataflowconnectionreference_createdonbehalfby;Dataflow Connection References (lk_msdyn_dataflowconnectionreference_createdonbehalfby);Non;
OSI_26_REN_01;workflow_modifiedonbehalfby;Processus (workflow_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_powerpagesmanagedidentity_createdonbehalfby;PowerPagesManagedIdentities (lk_powerpagesmanagedidentity_createdonbehalfby);Non;
OSI_26_REN_01;mspp_systemuser_mspp_website_modifiedby;Sites web (mspp_systemuser_mspp_website_modifiedby);Non;
OSI_26_REN_01;workflow_createdby;Processus (workflow_createdby);Non;
OSI_26_REN_01;identityid;ID d'identité d'utilisateur unique;Non;
OSI_26_REN_01;lk_ownermapping_modifiedonbehalfby;Mappages de propriétaires (lk_ownermapping_modifiedonbehalfby);Non;
OSI_26_REN_01;user_userform;Tableaux de bord utilisateur (user_userform);Non;
OSI_26_REN_01;lk_usersettingsbase_modifiedby;Paramètres utilisateur (lk_usersettingsbase_modifiedby);Non;
OSI_26_REN_01;lk_entityrecordfilter_createdby;EntityRecordFilters (lk_entityrecordfilter_createdby);Non;
OSI_26_REN_01;lk_msdyn_solutionhealthruleargument_modifiedby;Arguments de la règle d’intégrité de la solution (lk_msdyn_solutionhealthruleargument_modifiedby);Non;
OSI_26_REN_01;user_msdyn_aitestrunbatch;AI Test Run Batch (user_msdyn_aitestrunbatch);Non;
OSI_26_REN_01;user_msdyn_aioptimizationprivatedata;AI Optimization Private Datas (user_msdyn_aioptimizationprivatedata);Non;
OSI_26_REN_01;lk_conversationtranscript_modifiedonbehalfby;ConversationTranscripts (lk_conversationtranscript_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_featurecontrolsetting_modifiedby;featurecontrolsettings (lk_featurecontrolsetting_modifiedby);Non;
OSI_26_REN_01;lk_msdyn_mobileapp_modifiedonbehalfby;Mobile App (lk_msdyn_mobileapp_modifiedonbehalfby);Non;
OSI_26_REN_01;mspp_systemuser_mspp_webpageaccesscontrolrule_createdby;Règles du contrôle d’accès de la page Web (mspp_systemuser_mspp_webpageaccesscontrolrule_createdby);Non;
OSI_26_REN_01;lk_customapirequestparameter_modifiedonbehalfby;Paramètres de demande d’API personnalisée (lk_customapirequestparameter_modifiedonbehalfby);Non;
OSI_26_REN_01;address1_longitude;Adresse 1 : Longitude;Non;
OSI_26_REN_01;lk_msdyn_virtualtablecolumncandidate_modifiedonbehalfby;Candidats de colonne de la table virtuelle (lk_msdyn_virtualtablecolumncandidate_modifiedonbehalfby);Non;
OSI_26_REN_01;user_msdyn_dataflow_datalakefolder;Dataflow DatalakeFolders (user_msdyn_dataflow_datalakefolder);Non;
OSI_26_REN_01;azurestate;État Azure;Non;
OSI_26_REN_01;lk_botcontentpack_modifiedonbehalfby;Chatbot content packs (lk_botcontentpack_modifiedonbehalfby);Non;
OSI_26_REN_01;lk_organization_createdonbehalfby;Organisations (lk_organization_createdonbehalfby);Non;
OSI_26_REN_01;lk_nlsqregistration_modifiedby;NL2SQ Registration Information (lk_nlsqregistration_modifiedby);Non;
OSI_26_REN_01;lk_newprocess_modifiedonbehalfby;Nouveau processus (lk_newprocess_modifiedonbehalfby);Non;
OSI_26_REN_01;user_msdyn_pmanalysishistory;Historique d’analyse PM (user_msdyn_pmanalysishistory);Non;
OSI_26_REN_01;user_conversationtranscript;ConversationTranscripts (user_conversationtranscript);Non;
